Order Date,Ship Date,QB Num,P. O. #,Name,Qty(+),Qty(-),Item,Inventory Site,Remark,Pre/Bare
2025/08/05,2025/10/22,SO-20251113,AI-001848,"Applied Intuition, Inc.",0,25.0,SSD-2TB-TLC-IK,WH01S-NTA,,Out
2025/09/19,2025/12/31,SO-20251333,08000,Monteris Medical,0,5.0,SSD-2TB-TLC5ET-TD,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251400,4017695,F.K. MACHINERY LTD.,0,1.0,SSD-2TB-TLC5ET-TD,WH01S-NTA,,Out
2025/08/28,2025/10/21,SO-20251236, QTD_USACE_2507093,"US Army Corps of Engineers, ERDC-IEI",0,2.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/03,2025/10/31,SO-20251248,PO-0138392,Carnegie Robotics LLC,0,6.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/11,2025/10/31,SO-20251296,00505701,LASERAX INC,0,6.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/24,2025/11/05,SO-20251354,00505842(1),LASERAX INC,0,1.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,0,2.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/26,2025/11/19,SO-20251365,L054,ASRC Federal,0,2.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,,Out
2025/10/10,2025/12/31,SO-20251451,55375,True North Enterprises,0,74.0,SSD-4TB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/22,2025/10/28,SO-20251341,PO51658,"Graftek Imaging, Inc.",0,1.0,SSD-512GB-TLC5-PN,WH01S-NTA,,Out
2025/09/04,2025/11/14,SO-20251259,405,Candela Technologies Inc.,0,2.0,SSD-512GB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/11,2025/10/31,SO-20251296,00505701,LASERAX INC,0,6.0,SSD-512GB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/24,2025/11/05,SO-20251354,00505842(1),LASERAX INC,0,1.0,SSD-512GB-TLC5WT-TD,WH01S-NTA,,Out
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,0,2.0,SSD-512GB-TLC5WT-TD,WH01S-NTA,,Out
2025/10/01,2025/10/31,SO-20251401,310P063344,"Flanders Electric Motor Service, LLC(IN)",0,4.0,SSD-512GB-TLC5WT-TD,WH01S-NTA,,Out
2025/10/07,2025/10/31,SO-20251435,310P063432,"Flanders Electric Motor Service, LLC(IN)",0,8.0,SSD-512GB-TLC5WT-TD,WH01S-NTA,,Out
2025/07/22,2025/11/21,SO-20251030,16134,Automated Environments,0,25.0,Win10IoT19-Entry,WH01S-NTA,,Out
2025/07/22,2026/01/30,SO-20251031,16134,Automated Environments,0,25.0,Win10IoT19-Entry,WH01S-NTA,,Out
2025/07/22,2026/02/27,SO-20251032,16134,Automated Environments,0,25.0,Win10IoT19-Entry,WH01S-NTA,,Out
2025/04/24,2025/07/23,SO-20250600,41477111,Inficon Inc.,0,21.0,Win10IoT19-Value,WH01S-NTA,,Out
2025/04/24,2025/07/23,SO-20250601,41477111,Inficon Inc.,0,23.0,Win10IoT19-Value,WH01S-NTA,,Out
2025/05/19,2025/08/13,SO-20250701,41479953,Inficon Inc.,0,30.0,Win10IoT19-Value,WH01S-NTA,,Out
2025/05/23,2025/08/13,SO-20250726,41481439,Inficon Inc.,0,30.0,Win10IoT19-Value,WH01S-NTA,,Out
2025/05/23,2025/08/13,SO-20250728,41481440,Inficon Inc.,0,30.0,Win10IoT19-Value,WH01S-NTA,,Out
2025/09/04,2025/10/15,SO-20251254,46506800,Lightning Pick | Matthews International,0,5.0,Win10IoT21-Entry,WH01S-NTA,,Out
2025/09/26,2025/10/29,SO-20251362,0046516492,Lightning Pick | Matthews International,0,3.0,Win10IoT21-Entry,WH01S-NTA,,Out
2025/09/26,2025/11/21,SO-20251366,PO070225,"FireFly Automatix, Inc.",0,6.0,Win10IoT21-Entry,WH01S-NTA,,Out
2025/09/12,2025/10/30,SO-20251299,2581562,ABB Electrification Canada inc.,0,1.0,Win10IoT21-High,WH01S-NTA,,Out
2025/09/19,2025/12/31,SO-20251333,08000,Monteris Medical,0,5.0,Win10IoT21-High,WH01S-NTA,,Out
2025/09/22,2025/10/28,SO-20251341,PO51658,"Graftek Imaging, Inc.",0,1.0,Win10IoT21-High,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251400,4017695,F.K. MACHINERY LTD.,0,1.0,Win10IoT21-High,WH01S-NTA,,Out
2025/10/01,2025/10/31,SO-20251401,310P063344,"Flanders Electric Motor Service, LLC(IN)",0,2.0,Win10IoT21-High,WH01S-NTA,,Out
2025/10/07,2025/10/31,SO-20251435,310P063432,"Flanders Electric Motor Service, LLC(IN)",0,4.0,Win10IoT21-High,WH01S-NTA,,Out
2025/09/03,2025/10/08,SO-20251251,0032539,RIDGELINE ENGINEERING CO.,0,3.0,Win10Pro-ENG64,WH01S-NTA,,Out
2025/09/09,2025/10/31,SO-20251281,A000859800,"L3HARRIS TECHNOLOGIES, INC.",0,7.0,Win10Pro-ENG64,WH01S-NTA,,Out
2025/09/11,2025/10/14,SO-20251295,0032592,RIDGELINE ENGINEERING CO.,0,1.0,Win10Pro-ENG64,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251397,452186,PaR SYSTEMS LLC,0,1.0,Win10Pro-ENG64,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251398,452186,PaR SYSTEMS LLC,0,1.0,Win10Pro-ENG64,WH01S-NTA,,Out
2025/09/16,2025/10/31,SO-20251311,14666,The Alliance,0,10.0,Win11IoT24-Entry,WH01S-NTA,,Out
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,0,1.0,Win11IoT24-Entry,WH01S-NTA,,Out
2025/10/08,2025/10/31,SO-20251436,PO-00869,W5 Engineering,0,4.0,Win11IoT24-Entry,WH01S-NTA,,Out
2025/08/27,2025/10/21,SO-20251227,6100075127,The Timken Company,0,1.0,Win11IoT24-High,WH01S-NTA,,Out
2025/09/11,2025/10/24,SO-20251294,00007719,Evolution Motion Solutions,0,1.0,Win11IoT24-High,WH01S-NTA,,Out
2025/09/12,2025/10/20,SO-20251304,00007736,Evolution Motion Solutions,0,1.0,Win11IoT24-High,WH01S-NTA,,Out
2025/09/12,2025/10/24,SO-20251306,PO-036318,ADVANCED TECH & RESEARCH,0,3.0,Win11IoT24-High,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251444,1829,"Alta Vision Systems, LLC",0,2.0,Win11IoT24-High,WH01S-NTA,,Out
2025/10/13,2025/12/31,SO-20251459,1792-58-1,"LM3 Technologies, Inc.",0,1.0,Win11IoT24-High,WH01S-NTA,,Out
2025/09/04,2025/10/28,SO-20251253,PO4056,"Seafloor Systems, Inc.",0,8.0,Win11IoT24-Value,WH01S-NTA,,Out
2025/10/10,2025/10/17,SO-20251452,QTD_UCSD_251009,UC San Diego,0,1.0,Win11IoT24-Value,WH01S-NTA,,Out
